date,a,b,y
2011-03-08,-0.108902508397387,0.310762656813558,0.499940884693678
2011-03-09,0.0841939213164093,0.336408182401594,0.630954773990609
2011-03-10,-0.433883739117553,0.355026494635401,0.38609757021721
2011-03-11,-0.86602540378444,0.366025403784439,0.254475256126189
2011-03-12,-0.432141664666879,0.368906422627574,0.394258774649076
2011-03-13,0.781831482468026,0.36327126400268,1.31722699092629
2011-03-14,1.84095331596626,0.348827209683968,3.72238289237481
2011-03-15,1.84095331596627,0.325391289009415,3.59516500517483
2011-03-16,0.781831482468032,0.292893218813453,1.18276851998649
2011-03-17,-0.432141664666875,0.251377069890879,0.325451359073171
2011-03-18,-0.866025403784442,0.201001639276835,0.188577444284054
2011-03-19,-0.433883739117567,0.142039521920206,0.244214410624692
2011-03-20,0.0841939213164052,0.0748748896971767,0.297668619436821
2011-03-21,-0.108902508397385,7.7715611723761e-16,2.50010573566077e-08
2011-03-22,-0.974927912181818,-0.0819895298134201,0.108012342636329
2011-03-23,-1.64785688625246,-0.170400632165205,0.079447538867395
2011-03-24,-1.29990914290199,-0.264449820138344,0.140161349479515
2011-03-25,-4.89858719658941e-15,-0.36327126400268,0.602719888507652
2011-03-26,1.299909142902,-0.465925826289069,2.50438883972589
2011-03-27,1.64785688625247,-0.571410957658004,3.92761974678516
2011-03-28,0.974927912181837,-0.67867134622019,2.18391418556773
2011-03-29,0.108902508397391,-0.786610204550512,0.988952759283773
2011-03-30,-0.0841939213164113,-0.894101071486921,0.869217281485593
2011-03-31,0.433883739117563,-1,1.54323943930739
2011-04-01,0.866025403784441,-1.10315799802223,2.49705962768239
2011-04-02,0.432141664666889,-1.20243358618603,1.68930197405828
2011-04-03,-0.781831482468019,-1.29670533497008,0.521045380907704
2011-04-04,-1.84095331596626,-1.38488424380961,0.186720013688898
2011-04-05,-1.84095331596626,-1.46592582628907,0.192105647120326
2011-04-06,-0.781831482468035,-1.53884176858763,0.567612412865022
2011-04-07,0.43214166466687,-1.60271103285606,1.95031317086219
2011-04-08,0.86602540378444,-1.65669028311999,3.06006545774693
2011-04-09,0.43388373911756,-1.70002351856332,2.01215197126976
2011-04-10,-0.0841939213164127,-1.73205080756888,1.20980495312483
2011-04-11,0.108902508397384,-1.75221602558802,1.47601096054185
2011-04-12,0.974927912181813,-1.7600735106701,3.51699066762466
2011-04-13,1.64785688625247,-1.75529356219078,6.88382835180073
2011-04-14,1.29990914290199,-1.73766672084567,4.8364489675044
2011-04-15,-8.08762071946524e-15,-1.70710678118655,1.30656296487637
2011-04-16,-1.29990914290199,-1.66365250172713,0.351550678907621
2011-04-17,-1.64785688625247,-1.60746799178364,0.244014713644302
2011-04-18,-0.974927912181828,-1.53884176858763,0.467941077104989
2011-04-19,-0.108902508397393,-1.45818449265763,1.08295517064247
2011-04-20,0.0841939213164039,-1.36602540378444,1.27143552962634
2011-04-21,-0.433883739117556,-1.26300749411449,0.72823181763898
2011-04-22,-0.866025403784436,-1.14988146855319,0.451041479842901
2011-04-23,-0.432141664666887,-1.02749855590416,0.657981782838209
2011-04-24,0.781831482468017,-0.896802246667421,2.06963348550262
2011-04-25,1.84095331596627,-0.758819045102521,5.49015970265883
2011-04-26,1.84095331596626,-0.614648333893559,4.94116345758986
2011-04-27,0.781831482468037,-0.465451459415179,1.49101597573254
2011-04-28,-0.432141664666877,-0.312440154085413,0.362832917806929
2011-04-29,-0.866025403784438,-0.156864419510599,0.166591243251712
2011-04-30,-0.433883739117569,-3.39932333858879e-15,3.77800844450728e-08
2011-05-01,0.0841939213164085,0.156864419510597,0.43085107292644
2011-05-02,-0.108902508397381,0.312440154085411,0.501288409466017
2011-05-03,-0.974927912181809,0.465451459415178,0.257354274293639
2011-05-04,-1.64785688625246,0.614648333893557,0.150889215892868
2011-05-05,-1.299909142902,0.758819045102519,0.237424615566662
2011-05-06,-2.42453437283117e-16,0.89680224666742,0.946996434347785
2011-05-07,1.299909142902,1.02749855590416,3.71906678985916
2011-05-08,1.64785688625247,1.14988146855319,5.57162258475246
2011-05-09,0.974927912181831,1.26300749411449,2.97926254165475
2011-05-10,0.108902508397387,1.36602540378444,1.30324223633158
2011-05-11,-0.0841939213164081,1.45818449265763,1.1100467821988
2011-05-12,0.433883739117569,1.53884176858763,1.91438946905725
2011-05-13,0.866025403784431,1.60746799178364,3.01426354406699
2011-05-14,0.432141664666887,1.66365250172713,1.98704658545121
2011-05-15,-0.781831482468024,1.70710678118655,0.597840379785073
2011-05-16,-1.84095331596627,1.73766672084567,0.209154578192219
2011-05-17,-1.84095331596626,1.75529356219078,0.21021273051569
2011-05-18,-0.781831482468044,1.7600735106701,0.607044187115001
2011-05-19,0.432141664666872,1.75221602558802,2.03925043856728
2011-05-20,0.866025403784437,1.73205080756888,3.12889052216256
2011-05-21,0.433883739117576,1.70002351856332,2.0121519712698
2011-05-22,-0.0841939213164158,1.65669028312,1.18319331451383
2011-05-23,0.108902508397379,1.60271103285606,1.41163810105844
2011-05-24,0.974927912181818,1.53884176858763,3.28853747593172
2011-05-25,1.64785688625247,1.46592582628907,6.29087637529751
2011-05-26,1.29990914290202,1.38488424380961,4.31767654919874
2011-05-27,-1.27437544787715e-14,1.29670533497009,1.13872970233065
2011-05-28,-1.29990914290199,1.20243358618603,0.298873343085371
2011-05-29,-1.64785688625247,1.10315799802223,0.20214532707367
2011-05-30,-0.97492791218182,1,0.377219545517052
2011-05-31,-0.108902508397396,0.894101071486922,0.848003313456775
2011-06-01,0.084193921316415,0.786610204550515,0.964816547700874
2011-06-02,-0.433883739117554,0.678671346220189,0.533821969258269
2011-06-03,-0.866025403784432,0.571410957658007,0.317953952534081
2011-06-04,-0.432141664666879,0.46592582628907,0.443079494613051
2011-06-05,0.781831482468008,0.363271264002681,1.31722699092627
2011-06-06,1.84095331596625,0.264449820138344,3.24106323578163
2011-06-07,1.84095331596627,0.170400632165206,2.60166555657458
2011-06-08,0.781831482468032,0.0819895298134194,0.625783771764012
2011-06-09,-0.432141664666879,1.4432899320127e-15,2.46603962508042e-08
2011-06-10,-0.866025403784442,-0.074874889697176,0.115095420448139
2011-06-11,-0.433883739117563,-0.142039521920206,0.244214410624693
2011-06-12,0.0841939213164133,-0.201001639276835,0.487713475292026
2011-06-13,-0.108902508397369,-0.251377069890878,0.449642207588116
2011-06-14,-0.974927912181801,-0.292893218813452,0.204149746932753
2011-06-15,-1.64785688625247,-0.325391289009416,0.109786213974169
2011-06-16,-1.29990914290199,-0.348827209683969,0.160976251161878
2011-06-17,-9.79717439317882e-15,-0.36327126400268,0.602719888507649
2011-06-18,1.29990914290199,-0.368906422627574,2.22844272235491
2011-06-19,1.64785688625247,-0.366025403784439,3.14348047276533
2011-06-20,0.974927912181841,-0.355026494635401,1.57956024511732
2011-06-21,0.108902508397391,-0.336408182401594,0.646738974583533
2011-06-22,-0.0841939213164077,-0.310762656813558,0.512447592834896
2011-06-23,0.433883739117539,-0.278768257917526,0.814807418134688
2011-06-24,0.866025403784441,-0.241180954897481,1.16756632137418
2011-06-25,0.432141664666904,-0.198824952258042,0.686929525862963
2011-06-26,-0.781831482468052,-0.152582529334716,0.178734054113455
2011-06-27,-1.84095331596626,-0.103383227550105,0.0510163257014838
2011-06-28,-1.84095331596626,-0.0521925070247103,0.0362483474988673
2011-06-29,-0.781831482468025,-3.67394039744206e-16,8.77043137247643e-09
2011-06-30,0.432141664666867,0.0521925070247096,0.351949878437349
2011-07-01,0.866025403784433,0.103383227550106,0.764425379019452
2011-07-02,0.433883739117562,0.152582529334715,0.602817315480517
2011-07-03,-0.0841939213163976,0.19882495225804,0.409892987091431
2011-07-04,0.108902508397373,0.241180954897479,0.54760482188263
2011-07-05,0.974927912181811,0.278768257917525,1.39967586194605
2011-07-06,1.64785688625248,0.310762656813558,2.89647354039913
2011-07-07,1.299909142902,0.336408182401594,2.12802459460351
2011-07-08,-1.02944608804768e-14,0.355026494635401,0.595840997779939
2011-07-09,-1.299909142902,0.366025403784439,0.164896807095857
2011-07-10,-1.64785688625248,0.368906422627574,0.116896889577007
2011-07-11,-0.974927912181831,0.363271264002681,0.227357722416944
2011-07-12,-0.108902508397387,0.348827209683968,0.52967493081755
2011-07-13,0.0841939213164146,0.325391289009416,0.620537335569518
2011-07-14,-0.433883739117552,0.292893218813453,0.350688354873236
2011-07-15,-0.866025403784436,0.25137706989088,0.210888440758899
2011-07-16,-0.432141664666904,0.201001639276835,0.291020149382937
2011-07-17,0.781831482468031,0.142039521920207,0.823663269681012
2011-07-18,1.84095331596626,0.074874889697177,1.72458245845239
2011-07-19,1.84095331596626,-2.22044604925031e-16,9.39152198072542e-08
2011-07-20,0.781831482468046,-0.0819895298134212,0.625783771764027
2011-07-21,-0.432141664666881,-0.170400632165205,0.267953146025406
2011-07-22,-0.866025403784439,-0.264449820138342,0.216302522383331
2011-07-23,-0.433883739117577,-0.36327126400268,0.390555006019124
2011-07-24,0.084193921316405,-0.465925826289068,0.74254597355735
2011-07-25,-0.108902508397377,-0.571410957658002,0.677920120298281
2011-07-26,-0.974927912181793,-0.678671346220188,0.310759163846811
2011-07-27,-1.64785688625246,-0.786610204550516,0.170696507494579
2011-07-28,-1.29990914290199,-0.894101071486923,0.257721078402605
2011-07-29,1.61752414389305e-14,-0.999999999999999,1.00000000000002
2011-07-30,1.29990914290199,-1.10315799802223,3.85356089974163
2011-07-31,1.64785688625247,-1.20243358618603,5.69751794692299
2011-08-01,0.97492791218182,-1.29670533497009,3.01874522639016
2011-08-02,0.108902508397398,-1.3848842438096,1.31220743928122
2011-08-03,-0.0841939213164161,-1.46592582628907,1.11298943711355
2011-08-04,0.433883739117553,-1.53884176858763,1.91438946905722
2011-08-05,0.86602540378443,-1.60271103285606,3.00980020427516
2011-08-06,0.432141664666903,-1.65669028311999,1.98288443115501
2011-08-07,-0.781831482468038,-1.70002351856332,0.596598787197668
2011-08-08,-1.84095331596627,-1.73205080756888,0.208816324449725
2011-08-09,-1.84095331596626,-1.75221602558802,0.210028367853412
2011-08-10,-0.78183148246803,-1.7600735106701,0.60704418711501
2011-08-11,0.432141664666882,-1.75529356219078,2.04104049028148
2011-08-12,0.866025403784444,-1.73766672084567,3.13395889472284
2011-08-13,0.433883739117564,-1.70710678118655,2.01633949733562
2011-08-14,-0.0841939213164123,-1.66365250172713,1.1856768849428
2011-08-15,0.108902508397367,-1.60746799178364,1.41373146941529
2011-08-16,0.974927912181801,-1.53884176858763,3.28853747593167
2011-08-17,1.64785688625246,-1.45818449265763,6.27424380209721
2011-08-18,1.29990914290199,-1.36602540378444,4.28817751926199
2011-08-19,6.36568743301988e-15,-1.26300749411449,1.12383606193898
2011-08-20,-1.29990914290199,-1.14988146855319,0.292269280031706
2011-08-21,-1.64785688625246,-1.02749855590416,0.195090201557553
2011-08-22,-0.974927912181841,-0.896802246667422,0.357225564570933
2011-08-23,-0.10890250839739,-0.758819045102521,0.781219999328932
2011-08-24,0.0841939213164088,-0.614648333893559,0.852861107118269
2011-08-25,-0.433883739117538,-0.465451459415182,0.442083071018271
2011-08-26,-0.866025403784439,-0.312440154085416,0.235111226790428
2011-08-27,-0.432141664666902,-0.1568644195106,0.257090176829286
2011-08-28,0.78183148246798,-6.79864667717758e-15,1.80200642223388e-07
2011-08-29,1.84095331596626,0.156864419510597,2.49619259154736
2011-08-30,1.84095331596626,0.312440154085413,3.52289166614312
2011-08-31,0.781831482468022,0.465451459415179,1.49101597573252
2011-09-01,-0.432141664666869,0.614648333893556,0.5089048783158
2011-09-02,-0.866025403784435,0.758819045102519,0.366403030604869
2011-09-03,-0.433883739117579,0.896802246667419,0.613641934120596
2011-09-04,0.0841939213164108,1.02749855590416,1.10269540671769
2011-09-05,-0.108902508397374,1.14988146855319,0.961680431514189
2011-09-06,-0.974927912181783,1.26300749411449,0.423932928520307
2011-09-07,-1.64785688625247,1.36602540378444,0.224943907656757
2011-09-08,-1.29990914290198,1.45818449265763,0.329126514024972
2011-09-09,-4.84906874566235e-16,1.53884176858763,1.24050061208676
2011-09-10,1.29990914290199,1.60746799178364,4.65173038167065
2011-09-11,1.64785688625246,1.66365250172713,6.7017228155975
2011-09-12,0.97492791218183,1.70710678118655,3.46366719435361
2011-09-13,0.108902508397401,1.73766672084567,1.46987025140667
2011-09-14,-0.0841939213164014,1.75529356219078,1.21789521608502
2011-09-15,0.433883739117551,1.7600735106701,2.04738122832723
2011-09-16,0.866025403784434,1.75221602558803,3.14705170342191
2011-09-17,0.432141664666888,1.73205080756888,2.02748221855117
2011-09-18,-0.781831482467996,1.70002351856332,0.596598787197694
2011-09-19,-1.84095331596627,1.65669028311999,0.204223067869001
2011-09-20,-1.84095331596627,1.60271103285606,0.200868458494477
2011-09-21,-0.781831482468015,1.53884176858763,0.567612412865033
2011-09-22,0.432141664666871,1.46592582628907,1.86523148822827
2011-09-23,0.866025403784455,1.38488424380961,2.79780080733067
2011-09-24,0.43388373911755,1.29670533497009,1.75733258734742
2011-09-25,-0.0841939213164039,1.20243358618603,1.00801174818673
2011-09-26,0.108902508397364,1.10315799802223,1.17115564881825
2011-09-27,0.974927912181822,1,2.65097610101118
2011-09-28,1.64785688625246,0.894101071486925,4.91301918846524
2011-09-29,1.29990914290198,0.786610204550514,3.25404201287242
2011-09-30,8.81498103131459e-15,0.67867134622019,0.823815116528097
2011-10-01,-1.29990914290201,0.571410957658004,0.20603021438901
2011-10-02,-1.64785688625247,0.46592582628907,0.131372129388166
2011-10-03,-0.974927912181848,0.363271264002682,0.22735772241694
2011-10-04,-0.108902508397382,0.264449820138344,0.461185749779955
2011-10-05,0.0841939213164082,0.170400632165207,0.449056054505421
2011-10-06,-0.433883739117523,0.0819895298134229,0.185543559638201
2011-10-07,-0.866025403784443,1.77635683940025e-15,1.7727808518751e-08
2011-10-08,-0.4321416646669,-0.0748748896971757,0.177619792119229
2011-10-09,0.781831482467975,-0.142039521920205,0.823663269680963
2011-10-10,1.84095331596626,-0.201001639276834,2.82563242921206
2011-10-11,1.84095331596625,-0.251377069890879,3.15993898112604
2011-10-12,0.781831482468027,-0.292893218813453,1.18276851998649
2011-10-13,-0.432141664666871,-0.325391289009415,0.370276560406713
2011-10-14,-0.866025403784418,-0.348827209683968,0.248424899584864
2011-10-15,-0.433883739117565,-0.36327126400268,0.390555006019129
2011-10-16,0.0841939213163883,-0.368906422627574,0.660728535656993
2011-10-17,-0.108902508397382,-0.366025403784439,0.542575095768031
2011-10-18,-0.974927912181801,-0.355026494635401,0.224762870382982
2011-10-19,-1.64785688625246,-0.336408182401594,0.111629279746372
2011-10-20,-1.29990914290201,-0.310762656813558,0.151939623225742
2011-10-21,2.54875089575431e-14,-0.278768257917526,0.527985092514495
2011-10-22,1.29990914290201,-0.241180954897479,1.80183439515169
2011-10-23,1.64785688625248,-0.198824952258041,2.3168109443886
2011-10-24,0.974927912181812,-0.152582529334716,1.03551934710259
2011-10-25,0.108902508397393,-0.103383227550107,0.358526120407313
2011-10-26,-0.084193921316424,-0.0521925070247105,0.210009588389615
2011-10-27,0.433883739117578,-6.12323399573677e-16,3.81877210678764e-08
2011-10-28,0.866025403784437,0.0521925070247093,0.543142933063961
2011-10-29,0.432141664666901,0.103383227550104,0.495338156574423
2011-10-30,-0.781831482468011,0.152582529334715,0.178734054113462
2011-10-31,-1.84095331596625,0.19882495225804,0.0707488812647637
2011-11-01,-1.84095331596626,0.24118095489748,0.077921201158593
2011-11-02,-0.781831482468057,0.278768257917527,0.241588669444316
2011-11-03,0.432141664666886,0.310762656813559,0.858798254816608
2011-11-04,0.866025403784451,0.336408182401593,1.37893352152703
2011-11-05,0.43388373911758,0.3550264946354,0.919525327330293
2011-11-06,-0.0841939213164098,0.366025403784438,0.556148357277978
2011-11-07,0.108902508397372,0.368906422627574,0.677257567806664
2011-11-08,0.974927912181784,0.363271264002681,1.59779602003785
2011-11-09,1.64785688625248,0.348827209683968,3.06874166345847
2011-11-10,1.29990914290202,0.325391289009415,2.09288964343638
2011-11-11,-2.94658008559271e-15,0.292893218813452,0.541196100146195
2011-11-12,-1.299909142902,0.251377069890878,0.13665309179342
2011-11-13,-1.64785688625245,0.201001639276834,0.0862868563860949
2011-11-14,-0.97492791218183,0.142039521920205,0.142166996518556
2011-11-15,-0.108902508397403,0.0748748896971797,0.245398746120701
2011-11-16,0.0841939213164025,2.77555756156289e-15,5.73112755797557e-08
2011-11-17,-0.433883739117537,-0.0819895298134179,0.185543559638193
2011-11-18,-0.866025403784432,-0.170400632165205,0.173630312445661
2011-11-19,-0.432141664666885,-0.264449820138342,0.333806583363622
2011-11-20,0.78183148246799,-0.363271264002679,1.31722699092624
2011-11-21,1.84095331596624,-0.465925826289068,4.30203816248497
2011-11-22,1.84095331596628,-0.571410957658005,4.76420179882792
2011-11-23,0.781831482468004,-0.678671346220191,1.80042425630041
2011-11-24,-0.432141664666845,-0.786610204550508,0.575709038326099
2011-11-25,-0.866025403784457,-0.894101071486922,0.397725332531718
2011-11-26,-0.433883739117596,-0.999999999999995,0.647987586714845
2011-11-27,0.0841939213164029,-1.10315799802222,1.14257262473442
2011-11-28,-0.108902508397397,-1.20243358618604,0.983410386186467
2011-11-29,-0.974927912181823,-1.29670533497008,0.42955110077994
2011-11-30,-1.64785688625248,-1.38488424380961,0.226491331250162
2011-12-01,-1.29990914290204,-1.46592582628907,0.329999004959214
2011-12-02,-1.95943487863576e-14,-1.53884176858763,1.24050061208674
2011-12-03,1.29990914290196,-1.60271103285606,4.6448423796727
2011-12-04,1.64785688625246,-1.65669028311999,6.68768509518706
2011-12-05,0.974927912181841,-1.70002351856331,3.45647386372706
2011-12-06,0.108902508397378,-1.73205080756888,1.46749311427765
2011-12-07,-0.0841939213164378,-1.75221602558802,1.21682708665314
2011-12-08,0.433883739117522,-1.7600735106701,2.04738122832717
2011-12-09,0.866025403784426,-1.75529356219078,3.14981418182561
2011-12-10,0.432141664666898,-1.73766672084567,2.03076646105508
2011-12-11,-0.781831482468043,-1.70710678118655,0.597840379785061
2011-12-12,-1.84095331596625,-1.66365250172713,0.204651740315044
2011-12-13,-1.84095331596625,-1.60746799178364,0.201166333477162
2011-12-14,-0.781831482468099,-1.53884176858763,0.567612412864985
2011-12-15,0.432141664666861,-1.45818449265763,1.86029996558934
2011-12-16,0.866025403784434,-1.36602540378445,2.77868580211156
2011-12-17,0.433883739117554,-1.26300749411449,1.7343481341001
2011-12-18,-0.0841939213164137,-1.1498814685532,0.985738188841698
2011-12-19,0.108902508397386,-1.02749855590416,1.13028084740219
2011-12-20,0.974927912181856,-0.896802246667418,2.51046491519886
2011-12-21,1.64785688625245,-0.758819045102527,4.52610123829594
2011-12-22,1.29990914290199,-0.614648333893555,2.87644929009674
2011-12-23,4.2135277658308e-14,-0.465451459415183,0.682240030645536
2011-12-24,-1.299909142902,-0.312440154085417,0.152349156457502
2011-12-25,-1.64785688625247,-0.1568644195106,0.0762266915654495
2011-12-26,-0.974927912181808,-2.20436423846524e-15,1.77107056789878e-08
2011-12-27,-0.108902508397423,0.156864419510585,0.355194690192525
2011-12-28,0.0841939213164161,0.312440154085412,0.608062718918853
2011-12-29,-0.433883739117564,0.465451459415179,0.442083071018258
2011-12-30,-0.866025403784449,0.614648333893561,0.329764043967274
2011-12-31,-0.432141664666856,0.758819045102523,0.565447607511196
2012-01-01,0.781831482468022,0.896802246667414,2.06963348550262
2012-01-02,1.84095331596628,1.02749855590416,6.38861146680258
2012-01-03,1.84095331596629,1.14988146855319,6.75837684195248
2012-01-04,0.781831482468046,1.26300749411449,2.4561114082824
2012-01-05,-0.432141664666848,1.36602540378444,0.758669539612582
2012-01-06,-0.866025403784439,1.45818449265763,0.507921016965083
2012-01-07,-0.433883739117569,1.53884176858763,0.803828997944411
2012-01-08,0.0841939213164177,1.60746799178364,1.37922818142013
2012-01-09,-0.108902508397405,1.66365250172713,1.15673945805834
2012-01-10,-0.974927912181787,1.70710678118655,0.492861087800095
2012-01-11,-1.64785688625247,1.73766672084567,0.253704452543318
2012-01-12,-1.29990914290203,1.75529356219078,0.361103345683987
2012-01-13,2.05889217609537e-14,1.7600735106701,1.32667762122913
2012-01-14,1.29990914290199,1.75221602558803,4.85665430626013
2012-01-15,1.64785688625246,1.73205080756888,6.83810029506541
2012-01-16,0.974927912181883,1.70002351856332,3.4564738637272
2012-01-17,0.108902508397399,1.65669028312,1.43521320310653
2012-01-18,-0.0841939213164231,1.60271103285606,1.16375794207447
2012-01-19,0.433883739117549,1.53884176858763,1.91438946905722
2012-01-20,0.866025403784444,1.46592582628907,2.87849879607191
2012-01-21,0.432141664666895,1.38488424380961,1.81294019325112
2012-01-22,-0.781831482468058,1.29670533497008,0.521045380907684
2012-01-23,-1.84095331596623,1.20243358618604,0.173986151829536
2012-01-24,-1.84095331596627,1.10315799802223,0.166649107628106
2012-01-25,-0.781831482468085,1.00000000000001,0.457567217085175
2012-01-26,0.432141664666889,0.894101071486918,1.45669975785558
2012-01-27,0.866025403784444,0.786610204550518,2.10857883099004
2012-01-28,0.433883739117553,0.678671346220194,1.27134397852375
2012-01-29,-0.0841939213163823,0.571410957658008,0.694879223558722
2012-01-30,0.108902508397366,0.46592582628907,0.761121781331906
2012-01-31,0.97492791218182,0.363271264002682,1.59779602003791
2012-02-01,1.64785688625246,0.264449820138345,2.67194054806144
2012-02-02,1.29990914290199,0.170400632165207,1.51453379502818
2012-02-03,3.03737165414007e-14,0.0819895298134203,0.286338138943148
2012-02-04,-1.299909142902,-5.55111512312578e-16,6.4216517428135e-09
2012-02-05,-1.64785688625248,-0.0748748896971729,0.0526638912337041
2012-02-06,-0.974927912181844,-0.142039521920207,0.142166996518555
2012-02-07,-0.108902508397415,-0.201001639276832,0.402072195346844
2012-02-08,0.0841939213164192,-0.251377069890877,0.545415888585864
2012-02-09,-0.433883739117533,-0.292893218813451,0.350688354873242
2012-02-10,-0.866025403784439,-0.325391289009414,0.239934614795027
2012-02-11,-0.432141664666854,-0.348827209683969,0.383379102745341
2012-02-12,0.78183148246798,-0.36327126400268,1.31722699092623
2012-02-13,1.84095331596626,-0.368906422627574,3.82801803075129
2012-02-14,1.84095331596628,-0.366025403784439,3.81304104991005
2012-02-15,0.781831482468031,-0.355026494635401,1.30219337297716
2012-02-16,-0.43214166466685,-0.336408182401595,0.376492678351135
2012-02-17,-0.866025403784421,-0.310762656813558,0.234479218955476
2012-02-18,-0.433883739117599,-0.278768257917527,0.342127785919874
2012-02-19,0.0841939213164038,-0.241180954897481,0.534240072433584
2012-02-20,-0.108902508397391,-0.19882495225804,0.399889209084928
2012-02-21,-0.974927912181802,-0.152582529334718,0.147348796294003
2012-02-22,-1.64785688625247,-0.103383227550104,0.0618827906839857
2012-02-23,-1.299909142902,-0.0521925070247108,0.0622673970565274
2012-02-24,3.23504828778609e-14,-8.57252759403147e-16,2.9278879066713e-08
2012-02-25,1.29990914290196,0.0521925070247091,0.838199595485361
2012-02-26,1.64785688625248,0.103383227550106,1.67062969215543
2012-02-27,0.974927912181862,0.152582529334713,1.03551934710263
2012-02-28,0.108902508397391,0.198824952258041,0.49720009377851
2012-02-29,-0.0841939213164083,0.241180954897477,0.451446769612104
2012-03-01,0.433883739117575,0.278768257917526,0.814807418134719
2012-03-02,0.866025403784462,0.310762656813559,1.32533133724136
2012-03-03,0.432141664666921,0.336408182401593,0.893531804854563
2012-03-04,-0.781831482468034,0.355026494635401,0.272637307179437
2012-03-05,-1.84095331596625,0.366025403784438,0.0959930404612576
2012-03-06,-1.84095331596626,0.368906422627574,0.0963700849013954
2012-03-07,-0.781831482468052,0.363271264002681,0.275784862066343
